aliquot_id	aliquot_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	no_matched_normal_targeted_sequencing	aliquot_quantity	aliquot_volume	state	source_center	analyte_type	no_matched_normal_wxs	no_matched_normal_low_pass_wgs	selected_normal_wgs	selected_normal_targeted_sequencing	amount	no_matched_normal_wgs	selected_normal_low_pass_wgs	selected_normal_wxs	concentration	analyte_type_id
b3986bd8-e8b0-4bcf-b850-abcbac67485f	TCGA-69-7761-01A-11D-2167-08	77828a90-8e2a-4664-b674-d837e6e34fe4	TCGA-69-7761	TCGA-LUAD	c8c5aa67-c6b9-48ba-ace2-b040170d73fc	TCGA-69-7761-01A	42089966-a93c-4c73-98fa-0ed20b44efc8	TCGA-69-7761-01A-11	d21bd4c5-7c63-4401-a1d2-15edc236bf0c	TCGA-69-7761-01A-11D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
514c8afe-35ee-4017-bc7c-0e2229c7d4ea	TCGA-69-7761-01A-11D-2166-01	77828a90-8e2a-4664-b674-d837e6e34fe4	TCGA-69-7761	TCGA-LUAD	c8c5aa67-c6b9-48ba-ace2-b040170d73fc	TCGA-69-7761-01A	42089966-a93c-4c73-98fa-0ed20b44efc8	TCGA-69-7761-01A-11	d21bd4c5-7c63-4401-a1d2-15edc236bf0c	TCGA-69-7761-01A-11D	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
beb0c878-a658-4e3c-af87-e6d795ecaec7	TCGA-69-7761-01A-11D-2168-05	77828a90-8e2a-4664-b674-d837e6e34fe4	TCGA-69-7761	TCGA-LUAD	c8c5aa67-c6b9-48ba-ace2-b040170d73fc	TCGA-69-7761-01A	42089966-a93c-4c73-98fa-0ed20b44efc8	TCGA-69-7761-01A-11	d21bd4c5-7c63-4401-a1d2-15edc236bf0c	TCGA-69-7761-01A-11D	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
3ce2bb56-3650-469f-b0ed-c8bb0c12db6c	TCGA-69-7761-10A-01D-2166-01	77828a90-8e2a-4664-b674-d837e6e34fe4	TCGA-69-7761	TCGA-LUAD	bb5a61ba-dcb6-4b1d-bb72-4402e1539628	TCGA-69-7761-10A	de1d5b86-c7b4-4b31-bf50-6633fd89a34d	TCGA-69-7761-10A-01	2de6007c-6211-4083-b980-08acf29c3ee8	TCGA-69-7761-10A-01D	--	released	--	--	0.16	22	--	--	--	--	--	--	--	--	--	--
e5f8e6d1-e696-4867-9857-6ef6b9a05262	TCGA-69-7761-10A-01D-2167-08	77828a90-8e2a-4664-b674-d837e6e34fe4	TCGA-69-7761	TCGA-LUAD	bb5a61ba-dcb6-4b1d-bb72-4402e1539628	TCGA-69-7761-10A	de1d5b86-c7b4-4b31-bf50-6633fd89a34d	TCGA-69-7761-10A-01	2de6007c-6211-4083-b980-08acf29c3ee8	TCGA-69-7761-10A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
3dc0c0d9-9f15-4c6e-aef8-c541207e00db	TCGA-69-7761-10A-01W-2180-08	77828a90-8e2a-4664-b674-d837e6e34fe4	TCGA-69-7761	TCGA-LUAD	bb5a61ba-dcb6-4b1d-bb72-4402e1539628	TCGA-69-7761-10A	de1d5b86-c7b4-4b31-bf50-6633fd89a34d	TCGA-69-7761-10A-01	ca34e85a-7ffc-4b94-a056-34906bd16693	TCGA-69-7761-10A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
0c5a7498-fcdd-43b8-a264-a0dc5c7235bc	TCGA-75-6212-01A-11H-1754-13	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	4f516204-3c17-4df0-b9bb-6b6dc9af4fd2	TCGA-75-6212-01A	dbe81b27-febb-49c6-b643-23574f7c3354	TCGA-75-6212-01A-11	7cb88414-a4a3-4012-aee6-fdb02ab0d3d1	TCGA-75-6212-01A-11H	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
0f2af4c9-05a8-4c97-ac2d-af9241b4ea64	TCGA-75-6212-01A-11D-1753-08	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	4f516204-3c17-4df0-b9bb-6b6dc9af4fd2	TCGA-75-6212-01A	dbe81b27-febb-49c6-b643-23574f7c3354	TCGA-75-6212-01A-11	92ce2e29-1cbe-4041-931c-e7cd293cf500	TCGA-75-6212-01A-11D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
c0362796-a387-4dd4-9e4f-143e0b214d0e	TCGA-75-6212-01A-11D-1751-02	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	4f516204-3c17-4df0-b9bb-6b6dc9af4fd2	TCGA-75-6212-01A	dbe81b27-febb-49c6-b643-23574f7c3354	TCGA-75-6212-01A-11	92ce2e29-1cbe-4041-931c-e7cd293cf500	TCGA-75-6212-01A-11D	--	released	--	--	0.16	22	--	--	--	--	--	--	--	--	--	--
8d5de514-9e73-4447-8bee-c4967422fb5e	TCGA-75-6212-01A-11D-1756-05	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	4f516204-3c17-4df0-b9bb-6b6dc9af4fd2	TCGA-75-6212-01A	dbe81b27-febb-49c6-b643-23574f7c3354	TCGA-75-6212-01A-11	92ce2e29-1cbe-4041-931c-e7cd293cf500	TCGA-75-6212-01A-11D	--	released	--	--	0.16	22	--	--	--	--	--	--	--	--	--	--
18b29b92-40bc-4b1c-9840-19e07f974426	TCGA-75-6212-01A-11D-1752-01	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	4f516204-3c17-4df0-b9bb-6b6dc9af4fd2	TCGA-75-6212-01A	dbe81b27-febb-49c6-b643-23574f7c3354	TCGA-75-6212-01A-11	92ce2e29-1cbe-4041-931c-e7cd293cf500	TCGA-75-6212-01A-11D	--	released	--	--	0.16	22	--	--	--	--	--	--	--	--	--	--
2f2f9625-e63e-4507-ac66-95d70bbaa0ee	TCGA-75-6212-01A-11W-1804-08	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	4f516204-3c17-4df0-b9bb-6b6dc9af4fd2	TCGA-75-6212-01A	dbe81b27-febb-49c6-b643-23574f7c3354	TCGA-75-6212-01A-11	0d28fcb1-978d-4036-8fdc-6a1e0b736bb0	TCGA-75-6212-01A-11W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
69d106c0-b3e7-4918-a442-d142dce3adab	TCGA-75-6212-01A-11R-1755-07	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	4f516204-3c17-4df0-b9bb-6b6dc9af4fd2	TCGA-75-6212-01A	dbe81b27-febb-49c6-b643-23574f7c3354	TCGA-75-6212-01A-11	4e23cb3d-54c5-4b27-bcd1-2d6019837f95	TCGA-75-6212-01A-11R	--	released	--	--	0.16	22	--	--	--	--	--	--	--	--	--	--
0f602a09-349b-42f1-a15a-8d38f00b03ee	TCGA-75-6212-10A-01W-1805-08	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	67e6c4d6-b53d-4c4f-97f6-4cd31f1521bc	TCGA-75-6212-10A	e1a40673-f56c-4cf3-99df-831d3bfb2aeb	TCGA-75-6212-10A-01	0a0b97f6-520e-4a55-a363-219749ecccfd	TCGA-75-6212-10A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
e4be6c56-351b-4268-8161-3de0091669fc	TCGA-75-6212-10A-01D-1752-01	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	67e6c4d6-b53d-4c4f-97f6-4cd31f1521bc	TCGA-75-6212-10A	e1a40673-f56c-4cf3-99df-831d3bfb2aeb	TCGA-75-6212-10A-01	1733b89d-805e-4fb2-b4a0-39d522d2d1e4	TCGA-75-6212-10A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
20817c66-3be1-4450-8be9-a922838cec1f	TCGA-75-6212-10A-01D-1753-08	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	67e6c4d6-b53d-4c4f-97f6-4cd31f1521bc	TCGA-75-6212-10A	e1a40673-f56c-4cf3-99df-831d3bfb2aeb	TCGA-75-6212-10A-01	1733b89d-805e-4fb2-b4a0-39d522d2d1e4	TCGA-75-6212-10A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
b0bd5a7f-41e5-437a-952f-d0dcdc3a5c1e	TCGA-75-6212-10A-01D-1751-02	23069f19-eba5-4ea5-ae7d-1ee4399ce7c1	TCGA-75-6212	TCGA-LUAD	67e6c4d6-b53d-4c4f-97f6-4cd31f1521bc	TCGA-75-6212-10A	e1a40673-f56c-4cf3-99df-831d3bfb2aeb	TCGA-75-6212-10A-01	1733b89d-805e-4fb2-b4a0-39d522d2d1e4	TCGA-75-6212-10A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
8abc488b-b41c-4fe1-baa7-002864d43e21	TCGA-44-6778-10A-01W-1906-08	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	bebc6d2b-2535-4add-8f65-95c1666a5b1d	TCGA-44-6778-10A	d1fcf762-f7b3-4b1d-99a1-db7f8c654099	TCGA-44-6778-10A-01	21fd4350-4db6-4f55-9a08-95b3e5424876	TCGA-44-6778-10A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
6a20de47-dc03-414c-a3d3-2a48b156da06	TCGA-44-6778-10A-01D-1855-08	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	bebc6d2b-2535-4add-8f65-95c1666a5b1d	TCGA-44-6778-10A	d1fcf762-f7b3-4b1d-99a1-db7f8c654099	TCGA-44-6778-10A-01	d3dbbf5c-036e-4004-92ae-985349f50e78	TCGA-44-6778-10A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
014ca609-0e9a-4a43-a9dd-25bbbe06fae7	TCGA-44-6778-10A-01D-1853-02	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	bebc6d2b-2535-4add-8f65-95c1666a5b1d	TCGA-44-6778-10A	d1fcf762-f7b3-4b1d-99a1-db7f8c654099	TCGA-44-6778-10A-01	d3dbbf5c-036e-4004-92ae-985349f50e78	TCGA-44-6778-10A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
02d7c5c4-37b6-492f-81de-4e8bf4492351	TCGA-44-6778-10A-01D-1854-01	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	bebc6d2b-2535-4add-8f65-95c1666a5b1d	TCGA-44-6778-10A	d1fcf762-f7b3-4b1d-99a1-db7f8c654099	TCGA-44-6778-10A-01	d3dbbf5c-036e-4004-92ae-985349f50e78	TCGA-44-6778-10A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
ee00d48c-1aa6-4314-9716-3e01c48987eb	TCGA-44-6778-10A-01D-A46H-10	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	bebc6d2b-2535-4add-8f65-95c1666a5b1d	TCGA-44-6778-10A	d1fcf762-f7b3-4b1d-99a1-db7f8c654099	TCGA-44-6778-10A-01	d3dbbf5c-036e-4004-92ae-985349f50e78	TCGA-44-6778-10A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
03929abc-86b8-4336-90e3-bdcdc16e8bee	TCGA-44-6778-11A-01D-1855-08	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	ec3cc50f-d792-4133-909f-3ffc700d4948	TCGA-44-6778-11A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
7d1746dd-66ed-428f-83e2-171d72c14d77	TCGA-44-6778-11A-01D-1856-05	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	ec3cc50f-d792-4133-909f-3ffc700d4948	TCGA-44-6778-11A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
330bcf69-6a65-46f2-8a96-88f2f41732a4	TCGA-44-6778-11A-01D-1854-01	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	ec3cc50f-d792-4133-909f-3ffc700d4948	TCGA-44-6778-11A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
dfa0ee1c-bb38-4e23-9ee6-64087ddb0f3c	TCGA-44-6778-11A-01D-A46H-10	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	ec3cc50f-d792-4133-909f-3ffc700d4948	TCGA-44-6778-11A-01D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
9e581e04-c431-49e6-8c70-dc84fbf35f00	TCGA-44-6778-11A-01D-1853-02	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	ec3cc50f-d792-4133-909f-3ffc700d4948	TCGA-44-6778-11A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
88d43546-6e08-48a5-87eb-fac7c1e2fb4c	TCGA-44-6778-11A-01W-1906-08	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	1d5cdecc-5937-4ace-9df1-bcb309477e9f	TCGA-44-6778-11A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
a89e4f9e-0dfe-449d-a215-6c770cc5ea55	TCGA-44-6778-11A-01R-1858-07	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	01ca736e-6bb9-4d5d-af9d-82ede116286e	TCGA-44-6778-11A-01R	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
8e5ab5d7-8789-4424-a2cd-0cd24f1bce10	TCGA-44-6778-11A-01H-2169-13	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	2d27ed82-5872-4628-b6b3-a3deecceb0df	TCGA-44-6778-11A	817e1d16-62f8-4a86-933f-e1eff5460395	TCGA-44-6778-11A-01	ddcf937c-4cef-45ad-bf47-2256b04c225c	TCGA-44-6778-11A-01H	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
090b0e22-c7b1-40a0-ae5a-1cfe6fb93679	TCGA-44-6778-01A-11D-1854-01	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	6b315c17-f8ba-4cbe-9545-f8d3d67f8db7	TCGA-44-6778-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
8e39b00f-9d00-4415-94ec-088a207119e6	TCGA-44-6778-01A-11D-A46H-10	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	6b315c17-f8ba-4cbe-9545-f8d3d67f8db7	TCGA-44-6778-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
ae5dfc55-9b67-4108-a7b0-512ebaa69c70	TCGA-44-6778-01A-11D-1856-05	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	6b315c17-f8ba-4cbe-9545-f8d3d67f8db7	TCGA-44-6778-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
737a7a30-1f60-4d88-b94d-b5fcd996fed2	TCGA-44-6778-01A-11D-1853-02	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	6b315c17-f8ba-4cbe-9545-f8d3d67f8db7	TCGA-44-6778-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
903182ad-3145-4fa3-869e-62774aedf86c	TCGA-44-6778-01A-11D-1855-08	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	6b315c17-f8ba-4cbe-9545-f8d3d67f8db7	TCGA-44-6778-01A-11D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
a1689a00-583b-48b0-b368-f4ffb58166fc	TCGA-44-6778-01A-11H-1857-13	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	be7de1ef-d9b5-465e-920c-c37f6c2c0642	TCGA-44-6778-01A-11H	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
ee90d7cd-4ac9-4be0-b9a8-49329890f69d	TCGA-44-6778-01A-11R-1858-07	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	e3c6c606-32fa-49d7-bc9a-a6d0aaffd67a	TCGA-44-6778-01A-11R	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
ca685045-d7ec-4c9b-926c-a97a6c182920	TCGA-44-6778-01A-11W-1906-08	5d5cc436-6e57-4d23-a164-7f5153c2e666	TCGA-44-6778	TCGA-LUAD	15321297-7110-4e79-8d6f-94c95bc83c94	TCGA-44-6778-01A	8218f0b4-1cae-4847-a3fe-8e35686bf6b2	TCGA-44-6778-01A-11	5d961fe5-c334-40ad-9e9f-5940b8c24317	TCGA-44-6778-01A-11W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
a5da7a78-db1d-4b41-8cf1-a189c9601b6c	TCGA-86-8076-01A-31W-2271-08	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	a06a952f-aaea-4471-8004-26108e382a9b	TCGA-86-8076-01A	c473180c-8f1a-4ac7-b83f-83520f77475b	TCGA-86-8076-01A-31	51354dcb-0e73-443f-8ebc-1ff6cc72420e	TCGA-86-8076-01A-31W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
c9cf5f5f-30de-4062-99c3-dcb9cfd55870	TCGA-86-8076-01A-31R-2241-07	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	a06a952f-aaea-4471-8004-26108e382a9b	TCGA-86-8076-01A	c473180c-8f1a-4ac7-b83f-83520f77475b	TCGA-86-8076-01A-31	2b6e9810-214f-439f-a52c-4a84ce3aa4ef	TCGA-86-8076-01A-31R	--	released	--	--	0.13	22	--	--	--	--	--	--	--	--	--	--
4cb254e7-2e31-4ab4-85bd-78d50ced69ee	TCGA-86-8076-01A-31D-2238-08	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	a06a952f-aaea-4471-8004-26108e382a9b	TCGA-86-8076-01A	c473180c-8f1a-4ac7-b83f-83520f77475b	TCGA-86-8076-01A-31	b470c6cd-7345-449a-8880-20fc1a996e57	TCGA-86-8076-01A-31D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
42340541-d750-4ffd-b852-28a4f2c5bf3b	TCGA-86-8076-01A-31D-2237-01	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	a06a952f-aaea-4471-8004-26108e382a9b	TCGA-86-8076-01A	c473180c-8f1a-4ac7-b83f-83520f77475b	TCGA-86-8076-01A-31	b470c6cd-7345-449a-8880-20fc1a996e57	TCGA-86-8076-01A-31D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
2717b715-8672-4669-99f9-65e142a93f46	TCGA-86-8076-01A-31D-2239-05	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	a06a952f-aaea-4471-8004-26108e382a9b	TCGA-86-8076-01A	c473180c-8f1a-4ac7-b83f-83520f77475b	TCGA-86-8076-01A-31	b470c6cd-7345-449a-8880-20fc1a996e57	TCGA-86-8076-01A-31D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
85701522-88ab-444a-ad05-3aae77df7ef2	TCGA-86-8076-01A-31H-2240-13	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	a06a952f-aaea-4471-8004-26108e382a9b	TCGA-86-8076-01A	c473180c-8f1a-4ac7-b83f-83520f77475b	TCGA-86-8076-01A-31	f6dc58af-c12c-49e2-83f2-990f8149b786	TCGA-86-8076-01A-31H	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
2b702809-e6b8-410d-a6ff-b7c6f3dbe888	TCGA-86-8076-10A-01W-2272-08	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	91d991e4-0ad8-4f93-9274-36c0c138ce96	TCGA-86-8076-10A	c38d011e-9cf7-42c9-9db8-fd8ca437ac8e	TCGA-86-8076-10A-01	676141bb-be87-4a98-9afb-3f75e5d97033	TCGA-86-8076-10A-01W	--	released	--	--	0.5	22	--	--	--	--	--	--	--	--	--	--
45b8d355-f634-4008-ae65-b2246f464ae8	TCGA-86-8076-10A-01D-2238-08	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	91d991e4-0ad8-4f93-9274-36c0c138ce96	TCGA-86-8076-10A	c38d011e-9cf7-42c9-9db8-fd8ca437ac8e	TCGA-86-8076-10A-01	a2f7a199-c571-4cd5-b387-cc448e173a7b	TCGA-86-8076-10A-01D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
24a17445-02d6-4707-8470-ff10cb055c55	TCGA-86-8076-10A-01D-2237-01	8609edfc-119d-4d63-9188-c86aabd5ca52	TCGA-86-8076	TCGA-LUAD	91d991e4-0ad8-4f93-9274-36c0c138ce96	TCGA-86-8076-10A	c38d011e-9cf7-42c9-9db8-fd8ca437ac8e	TCGA-86-8076-10A-01	a2f7a199-c571-4cd5-b387-cc448e173a7b	TCGA-86-8076-10A-01D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
f910b737-f962-4ce5-a85d-4bef3d0fcde9	TCGA-55-8619-01A-11D-2398-05	772324a5-5513-454d-ad6b-605798f69b73	TCGA-55-8619	TCGA-LUAD	0deed408-8acb-43ce-84a3-143aabd23312	TCGA-55-8619-01A	a1ddca68-10da-490a-b3f2-ccf8df12ddb5	TCGA-55-8619-01A-11	8d236b8b-3e54-461f-be0d-37ad6b0241bc	TCGA-55-8619-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
843da420-d09b-4faf-be3e-aa18b2b6e8e6	TCGA-55-8619-01A-11D-2393-08	772324a5-5513-454d-ad6b-605798f69b73	TCGA-55-8619	TCGA-LUAD	0deed408-8acb-43ce-84a3-143aabd23312	TCGA-55-8619-01A	a1ddca68-10da-490a-b3f2-ccf8df12ddb5	TCGA-55-8619-01A-11	8d236b8b-3e54-461f-be0d-37ad6b0241bc	TCGA-55-8619-01A-11D	--	released	--	--	0.05	22	--	--	--	--	--	--	--	--	--	--
1590b0cf-f498-480a-841f-d9825bf1c657	TCGA-55-8619-01A-11D-2389-01	772324a5-5513-454d-ad6b-605798f69b73	TCGA-55-8619	TCGA-LUAD	0deed408-8acb-43ce-84a3-143aabd23312	TCGA-55-8619-01A	a1ddca68-10da-490a-b3f2-ccf8df12ddb5	TCGA-55-8619-01A-11	8d236b8b-3e54-461f-be0d-37ad6b0241bc	TCGA-55-8619-01A-11D	--	released	--	--	0.15	22	--	--	--	--	--	--	--	--	--	--
e17d7209-1481-4754-877c-e1536f8fb458	TCGA-55-8619-01A-11D-A46H-10	772324a5-5513-454d-ad6b-605798f69b73	TCGA-55-8619	TCGA-LUAD	0deed408-8acb-43ce-84a3-143aabd23312	TCGA-55-8619-01A	a1ddca68-10da-490a-b3f2-ccf8df12ddb5	TCGA-55-8619-01A-11	8d236b8b-3e54-461f-be0d-37ad6b0241bc	TCGA-55-8619-01A-11D	--	released	--	--	0.08	23	--	--	--	--	--	--	--	--	--	--
9d7459be-af93-4bf3-8d54-df569a16ee12	TCGA-55-8619-01A-11R-2403-07	772324a5-5513-454d-ad6b-605798f69b73	TCGA-55-8619	TCGA-LUAD	0deed408-8acb-43ce-84a3-143aabd23312	TCGA-55-8619-01A	a1ddca68-10da-490a-b3f2-ccf8df12ddb5	TCGA-55-8619-01A-11	646fd78c-722a-4e97-8c5e-9425c1c27639	TCGA-55-8619-01A-11R	--	released	--	--	0.14	22	--	--	--	--	--	--	--	--	--	--
2e0fd0e4-cc0f-4e23-92ec-639235415c47	TCGA-55-8619-01A-11W-A29E-08	772324a5-5513-454d-ad6b-605798f69b73	TCGA-55-8619	TCGA-LUAD	0deed408-8acb-43ce-84a3-143aabd23312	TCGA-55-8619-01A	a1ddca68-10da-490a-b3f2-ccf8df12ddb5	TCGA-55-8619-01A-11	3c8c4df0-fcaa-4b0c-9887-0a5ed8c0d53f	TCGA-55-8619-01A-11W	--	released	--	--	0.5	23	--	--	--	--	--	--	--	--	--	--
