608	1	H1-hESC+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+UT-A+c-Myc,
609	1	H1-hESC+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+UT-A+CTCF,
610	1	H1-hESC+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+UT-A+Pol2,
611	H	HeLa-S3+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+UT-A+c-Myc,
612	H	HeLa-S3+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+UT-A+CTCF,
613	H	HeLa-S3+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+UT-A+Pol2,
614	L	HepG2+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,HepG2+UT-A+c-Myc,
615	L	HepG2+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HepG2+UT-A+CTCF,
616	L	HepG2+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HepG2+UT-A+Pol2,
617	U	HUVEC+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+UT-A+c-Myc,
618	U	HUVEC+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+UT-A+CTCF,
619	U	HUVEC+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+UT-A+Pol2,
620	K	K562+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,K562+UT-A+c-Myc,
621	K	K562+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,K562+UT-A+CTCF,
622	K	K562+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+UT-A+Pol2,
623	M	MCF-7+estrogen+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+estrogen+UT-A+c-Myc,
624	M	MCF-7+serum_stimulated_media+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+serum_stimulated_media+UT-A+c-Myc,
625	M	MCF-7+serum_starved_media+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+serum_starved_media+UT-A+c-Myc,
626	M	MCF-7+vehicle+UT-A+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+vehicle+UT-A+c-Myc,
627	M	MCF-7+estrogen+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+estrogen+UT-A+CTCF,
628	M	MCF-7+serum_stimulated_media+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+serum_stimulated_media+UT-A+CTCF,
629	M	MCF-7+serum_starved_media+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+serum_starved_media+UT-A+CTCF,
630	M	MCF-7+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+UT-A+CTCF,
631	M	MCF-7+vehicle+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+vehicle+UT-A+CTCF,
632	M	MCF-7+serum_stimulated_media+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+serum_stimulated_media+UT-A+Pol2,
633	M	MCF-7+serum_starved_media+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+serum_starved_media+UT-A+Pol2,
634	M	MCF-7+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+UT-A+Pol2,
635	n	NHEK+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,NHEK+UT-A+CTCF,
636	p	ProgFib+UT-A+CTCF	n/a	n/a	n/a	3	n/a,n/a/,ProgFib+UT-A+CTCF,
637	p	ProgFib+UT-A+Pol2	n/a	n/a	n/a	3	n/a,n/a/,ProgFib+UT-A+Pol2,
638	A	A549+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,A549+UW+CTCF,
639	a	AG04449+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,AG04449+UW+CTCF,
640	a	AG04450+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,AG04450+UW+CTCF,
641	a	AG09309+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,AG09309+UW+CTCF,
642	a	AG09319+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,AG09319+UW+CTCF,
643	a	AG10803+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,AG10803+UW+CTCF,
644	a	AoAF+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,AoAF+UW+CTCF,
645	b	BE2_C+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,BE2_C+UW+CTCF,
646	b	BJ+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,BJ+UW+CTCF,
647	c	Caco-2+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,Caco-2+UW+CTCF,
648	g	GM06990+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM06990+UW+CTCF,
649	g	GM12801+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12801+UW+CTCF,
650	g	GM12864+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12864+UW+CTCF,
651	g	GM12865+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12865+UW+CTCF,
652	g	GM12872+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12872+UW+CTCF,
653	g	GM12873+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12873+UW+CTCF,
654	g	GM12874+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12874+UW+CTCF,
655	g	GM12875+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12875+UW+CTCF,
656	G	GM12878+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,GM12878+UW+CTCF,
657	h	HAc+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HAc+UW+CTCF,
658	h	HA-sp+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HA-sp+UW+CTCF,
659	h	HBMEC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HBMEC+UW+CTCF,
660	h	HCFaa+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HCFaa+UW+CTCF,
661	h	HCM+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HCM+UW+CTCF,
662	h	HCPEpiC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HCPEpiC+UW+CTCF,
663	h	HCT-116+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HCT-116+UW+CTCF,
664	h	HEEpiC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HEEpiC+UW+CTCF,
665	h	HEK293+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HEK293+UW+CTCF,
666	H	HeLa-S3+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+UW+CTCF,
667	L	HepG2+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HepG2+UW+CTCF,
668	h	HFF+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HFF+UW+CTCF,
669	h	HFF-Myc+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HFF-Myc+UW+CTCF,
670	h	HL-60+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HL-60+UW+CTCF,
671	h	HMEC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HMEC+UW+CTCF,
672	h	HMF+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HMF+UW+CTCF,
673	h	HPAF+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HPAF+UW+CTCF,
674	h	HPF+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HPF+UW+CTCF,
675	h	HRE+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HRE+UW+CTCF,
676	h	HRPEpiC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HRPEpiC+UW+CTCF,
677	U	HUVEC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+UW+CTCF,
678	h	HVMF+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,HVMF+UW+CTCF,
679	K	K562+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,K562+UW+CTCF,
680	M	MCF-7+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,MCF-7+UW+CTCF,
681	n	NB4+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,NB4+UW+CTCF,
682	n	NHDF-neo+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,NHDF-neo+UW+CTCF,
683	n	NHEK+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,NHEK+UW+CTCF,
684	n	NHLF+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,NHLF+UW+CTCF,
685	r	RPTEC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,RPTEC+UW+CTCF,
686	s	SAEC+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,SAEC+UW+CTCF,
687	S	SK-N-SH_RA+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH_RA+UW+CTCF,
688	w	WERI-Rb-1+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,WERI-Rb-1+UW+CTCF,
689	w	WI-38+UW+CTCF	n/a	n/a	n/a	3	n/a,n/a/,WI-38+UW+CTCF,
